hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,140,2017,August,35,27,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,229.0,0.0,1.0,Canceled,2017-07-30
Resort Hotel,1,36,2017,August,35,27,2,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,,0,Transient,244.16,0.0,1.0,Canceled,2017-07-26
Resort Hotel,1,61,2017,August,35,27,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,222.0,0.0,2.0,Canceled,2017-08-09
Resort Hotel,1,46,2017,August,35,27,2,2,1,0,0,BB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,230.0,0.0,0.0,Canceled,2017-08-01
Resort Hotel,1,99,2017,August,35,27,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,236.67,0.0,1.0,Canceled,2017-05-20
Resort Hotel,1,20,2017,August,35,27,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,11.0,,0,Transient,182.0,0.0,1.0,Canceled,2017-08-07
Resort Hotel,1,216,2017,August,35,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,110.7,0.0,0.0,Canceled,2017-01-25
Resort Hotel,1,216,2017,August,35,27,2,5,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,139.68,0.0,0.0,Canceled,2017-01-25
Resort Hotel,1,327,2017,August,35,27,2,5,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,167.18,0.0,1.0,Canceled,2016-10-07
Resort Hotel,1,305,2017,August,35,27,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Transient,131.4,0.0,2.0,No-Show,2017-08-27
Resort Hotel,1,56,2017,August,35,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,152.0,0.0,0.0,Canceled,2017-07-17
Resort Hotel,1,98,2017,August,35,28,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,190.0,0.0,1.0,Canceled,2017-07-04
Resort Hotel,1,48,2017,August,35,28,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,230.0,0.0,0.0,Canceled,2017-07-25
Resort Hotel,1,53,2017,August,35,28,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,190.0,0.0,2.0,Canceled,2017-08-06
Resort Hotel,1,40,2017,August,35,28,1,2,1,0,0,BB,LBN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,230.0,0.0,1.0,Canceled,2017-07-27
Resort Hotel,1,172,2017,August,35,28,1,2,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,315.0,,0,Contract,198.05,0.0,0.0,Canceled,2017-03-15
Resort Hotel,1,63,2017,August,35,28,1,2,2,0,0,HB,GIB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,236.0,0.0,2.0,Canceled,2017-06-30
Resort Hotel,1,152,2017,August,35,28,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,95.0,,0,Transient,141.0,0.0,0.0,Canceled,2017-07-03
Resort Hotel,1,61,2017,August,35,28,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,190.0,0.0,0.0,Canceled,2017-06-29
Resort Hotel,1,35,2017,August,35,28,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,230.0,0.0,1.0,Canceled,2017-07-28
Resort Hotel,1,14,2017,August,35,28,1,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,218.25,0.0,1.0,Canceled,2017-08-14
Resort Hotel,1,73,2017,August,35,28,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,206.0,0.0,2.0,Canceled,2017-06-26
Resort Hotel,1,175,2017,August,35,28,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,230.0,0.0,2.0,Canceled,2017-08-26
Resort Hotel,1,65,2017,August,35,28,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,186.0,0.0,0.0,Canceled,2017-08-10
Resort Hotel,1,222,2017,August,35,28,1,4,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,206.0,0.0,1.0,Canceled,2017-04-05
Resort Hotel,1,175,2017,August,35,28,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,Refundable,240.0,,0,Transient,230.0,0.0,2.0,Canceled,2017-08-26
Resort Hotel,1,80,2017,August,35,28,1,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,215.33,0.0,1.0,Canceled,2017-06-13
Resort Hotel,1,13,2017,August,35,28,1,5,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,232.5,0.0,1.0,Canceled,2017-08-15
Resort Hotel,1,54,2017,August,35,28,1,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,215.33,0.0,1.0,Canceled,2017-07-07
Resort Hotel,1,59,2017,August,35,28,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,201.43,0.0,2.0,Canceled,2017-08-17
Resort Hotel,1,77,2017,August,35,28,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69.0,,0,Transient,163.0,0.0,0.0,Canceled,2017-06-29
Resort Hotel,1,59,2017,August,35,28,3,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,180.0,0.0,0.0,Canceled,2017-07-01
Resort Hotel,1,237,2017,August,35,28,3,7,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,180.38,0.0,0.0,Canceled,2017-02-03
Resort Hotel,1,18,2017,August,35,28,3,8,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Group,140.0,0.0,0.0,Canceled,2017-08-14
Resort Hotel,1,205,2017,August,35,29,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,240.0,,0,Transient,210.0,0.0,3.0,Canceled,2017-08-15
Resort Hotel,1,29,2017,August,35,29,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,194.0,0.0,0.0,Canceled,2017-08-21
Resort Hotel,1,32,2017,August,35,29,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,225.0,0.0,1.0,Canceled,2017-08-02
Resort Hotel,1,35,2017,August,35,29,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250.0,,0,Transient,185.0,0.0,1.0,No-Show,2017-08-29
Resort Hotel,1,29,2017,August,35,29,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,180.0,0.0,0.0,Canceled,2017-08-21
Resort Hotel,1,75,2017,August,35,29,0,3,2,0,0,BB,GIB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,210.0,0.0,1.0,Canceled,2017-06-19
Resort Hotel,1,114,2017,August,35,29,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,190.0,0.0,1.0,Canceled,2017-07-30
Resort Hotel,1,8,2017,August,35,29,0,4,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,213.5,0.0,0.0,Canceled,2017-08-22
Resort Hotel,1,246,2017,August,35,29,2,5,2,1,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,171.25,0.0,0.0,Canceled,2017-01-12
Resort Hotel,1,19,2017,August,35,29,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Group,163.0,0.0,0.0,Canceled,2017-08-11
Resort Hotel,1,42,2017,August,35,29,2,5,2,2,0,BB,AND,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,228.57,0.0,1.0,Canceled,2017-07-26
Resort Hotel,1,160,2017,August,35,29,2,6,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,212.5,0.0,0.0,Canceled,2017-03-22
Resort Hotel,1,148,2017,August,35,29,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,135.0,0.0,0.0,No-Show,2017-08-29
Resort Hotel,1,73,2017,August,35,30,0,2,2,0,0,BB,BHR,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,240.0,,0,Transient,190.0,0.0,1.0,Canceled,2017-08-08
Resort Hotel,1,98,2017,August,35,30,0,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,210.0,0.0,1.0,Canceled,2017-08-11
Resort Hotel,1,54,2017,August,35,30,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,177.0,,0,Group,141.0,0.0,1.0,Canceled,2017-07-11
Resort Hotel,1,50,2017,August,35,30,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,177.0,,0,Group,141.0,0.0,0.0,Canceled,2017-08-04
Resort Hotel,1,74,2017,August,35,30,0,3,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,233.33,0.0,1.0,Canceled,2017-08-04
Resort Hotel,1,51,2017,August,35,30,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,180.0,0.0,1.0,Canceled,2017-07-11
Resort Hotel,1,36,2017,August,35,30,0,4,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,230.0,0.0,1.0,Canceled,2017-07-26
Resort Hotel,1,60,2017,August,35,30,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,178.0,0.0,0.0,Canceled,2017-07-01
Resort Hotel,1,207,2017,August,35,30,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,152.33,0.0,1.0,Canceled,2017-02-17
Resort Hotel,1,62,2017,August,35,30,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,175.71,0.0,0.0,Canceled,2017-07-11
Resort Hotel,1,262,2017,August,35,30,2,8,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,189.42,0.0,0.0,Canceled,2017-02-22
Resort Hotel,1,24,2017,August,35,31,0,1,1,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,177.5,0.0,1.0,No-Show,2017-08-31
Resort Hotel,1,45,2017,August,35,31,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,185.0,0.0,0.0,Canceled,2017-07-18
Resort Hotel,1,24,2017,August,35,31,0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,202.0,0.0,4.0,No-Show,2017-08-31
Resort Hotel,1,17,2017,August,35,31,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,207.0,0.0,2.0,Canceled,2017-08-14
Resort Hotel,1,70,2017,August,35,31,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,196.67,0.0,1.0,Canceled,2017-07-31
Resort Hotel,1,112,2017,August,35,31,0,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,230.0,0.0,0.0,Canceled,2017-08-16
Resort Hotel,1,13,2017,August,35,31,1,3,2,2,0,BB,ITA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,222.5,0.0,1.0,Canceled,2017-08-19
Resort Hotel,1,6,2017,August,35,31,1,3,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,207.5,0.0,0.0,Canceled,2017-08-25
Resort Hotel,1,45,2017,August,35,31,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,174.0,0.0,1.0,Canceled,2017-07-24
Resort Hotel,1,184,2017,August,35,31,2,5,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,200.86,0.0,1.0,Canceled,2017-03-06
Resort Hotel,1,29,2017,August,35,31,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,175.0,0.0,0.0,Canceled,2017-08-10
Resort Hotel,1,350,2017,August,35,31,3,8,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,219.45,0.0,0.0,Canceled,2017-05-13
Resort Hotel,0,7,2016,January,3,13,0,2,1,0,0,BB,,Corporate,Corporate,0,0,1,A,D,0,No Deposit,94.0,,0,Transient,27.0,0.0,0.0,Check-Out,2016-01-15
Resort Hotel,0,7,2016,January,4,18,1,3,1,0,0,BB,,Corporate,Corporate,0,0,2,A,A,0,No Deposit,,94.0,0,Transient,28.5,1.0,0.0,Check-Out,2016-01-22
Resort Hotel,1,2,2016,October,42,12,0,2,1,0,0,BB,,Corporate,Corporate,0,1,3,A,A,0,No Deposit,,94.0,0,Transient,37.0,0.0,0.0,Canceled,2016-10-10
Resort Hotel,0,7,2017,February,8,20,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,94.0,,0,Transient,38.5,1.0,0.0,Check-Out,2017-02-23
Resort Hotel,0,7,2016,January,3,13,0,2,1,0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,94.0,,0,Transient,27.0,0.0,0.0,Check-Out,2016-01-15
Resort Hotel,0,6,2016,January,5,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,1,No Deposit,94.0,,0,Transient,27.0,0.0,0.0,Check-Out,2016-01-28
Resort Hotel,0,7,2016,September,38,13,0,2,1,0,0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,94.0,,0,Transient,66.0,1.0,0.0,Check-Out,2016-09-15
Resort Hotel,0,66,2015,September,39,26,4,6,2,0,0,HB,,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient,115.0,1.0,2.0,Check-Out,2015-10-06
Resort Hotel,1,71,2016,July,29,14,3,8,2,0,0,HB,,Direct,Direct,0,1,1,E,E,1,No Deposit,,,0,Transient,126.6,0.0,1.0,Canceled,2016-07-12
Resort Hotel,0,6,2016,January,5,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,94.0,,0,Transient,27.0,0.0,0.0,Check-Out,2016-01-28
Resort Hotel,0,1,2016,February,6,2,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,1,No Deposit,,94.0,0,Transient,27.0,0.0,0.0,Check-Out,2016-02-04
Resort Hotel,0,6,2016,November,47,14,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,A,0,No Deposit,,94.0,0,Transient,27.0,0.0,0.0,Check-Out,2016-11-15
Resort Hotel,0,6,2017,January,3,17,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,A,0,No Deposit,,94.0,0,Transient,35.0,0.0,0.0,Check-Out,2017-01-18
Resort Hotel,0,6,2016,April,15,6,0,2,1,0,0,BB,,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,94.0,0,Transient,39.0,0.0,0.0,Check-Out,2016-04-08
Resort Hotel,0,1,2017,February,8,21,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,94.0,,0,Transient-Party,35.0,0.0,0.0,Check-Out,2017-02-23
Resort Hotel,0,4,2017,August,31,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,0,No Deposit,,94.0,0,Transient,135.0,0.0,0.0,Check-Out,2017-08-02
Resort Hotel,0,11,2016,February,6,1,1,3,1,0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,94.0,,0,Transient,27.0,0.0,0.0,Check-Out,2016-02-05
Resort Hotel,0,1,2016,March,11,8,0,2,1,0,0,BB,,Corporate,Corporate,0,0,1,A,D,0,No Deposit,94.0,,0,Transient,27.0,0.0,0.0,Check-Out,2016-03-10
Resort Hotel,0,7,2016,September,38,13,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,E,0,No Deposit,94.0,,0,Transient,66.0,0.0,0.0,Check-Out,2016-09-15
Resort Hotel,0,11,2017,February,8,20,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,A,0,No Deposit,94.0,,0,Transient,35.0,0.0,0.0,Check-Out,2017-02-23
Resort Hotel,0,7,2016,January,4,20,0,1,1,0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,94.0,0,Transient,25.0,0.0,0.0,Check-Out,2016-01-21
Resort Hotel,1,0,2016,March,12,14,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,53.0,0,Transient,40.0,0.0,0.0,No-Show,2016-03-14
Resort Hotel,0,6,2016,March,13,21,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,1,1,A,A,0,No Deposit,,53.0,0,Transient,40.0,0.0,0.0,Check-Out,2016-03-22
Resort Hotel,0,7,2016,June,26,21,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,1,2,A,A,0,No Deposit,,53.0,0,Transient,65.0,0.0,0.0,Check-Out,2016-06-22
Resort Hotel,0,8,2016,September,40,27,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,1,3,A,A,0,No Deposit,,53.0,0,Transient,65.0,0.0,0.0,Check-Out,2016-09-29
Resort Hotel,0,5,2016,March,11,8,0,2,1,0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,94.0,0,Transient,27.0,1.0,0.0,Check-Out,2016-03-10
Resort Hotel,0,14,2016,October,44,24,1,2,1,0,0,BB,,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,94.0,0,Transient,39.0,0.0,0.0,Check-Out,2016-10-27
Resort Hotel,0,6,2016,June,24,8,0,1,1,0,0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient,90.0,0.0,0.0,Check-Out,2016-06-09
Resort Hotel,0,7,2016,December,50,6,0,1,1,0,0,BB,,Corporate,Corporate,0,0,1,A,D,0,No Deposit,,,0,Transient,50.0,0.0,0.0,Check-Out,2016-12-07
Resort Hotel,0,5,2017,April,16,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,0,No Deposit,,528.0,0,Transient,48.5,1.0,0.0,Check-Out,2017-04-19
Resort Hotel,0,4,2017,July,28,11,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,A,1,No Deposit,,528.0,0,Transient,142.0,1.0,0.0,Check-Out,2017-07-12
Resort Hotel,0,1,2016,September,38,16,0,1,1,0,0,BB,,Corporate,Corporate,0,0,1,A,G,1,No Deposit,,94.0,0,Transient,58.0,0.0,0.0,Check-Out,2016-09-17
Resort Hotel,0,2,2017,January,4,25,0,2,1,0,0,BB,,Corporate,Corporate,0,0,2,A,D,0,No Deposit,,94.0,0,Transient-Party,35.0,0.0,0.0,Check-Out,2017-01-27
Resort Hotel,0,7,2016,January,3,13,0,2,1,0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,94.0,,0,Transient,27.0,1.0,0.0,Check-Out,2016-01-15
Resort Hotel,0,5,2016,April,18,26,0,2,1,0,0,BB,,Corporate,Corporate,0,0,1,A,D,0,No Deposit,,94.0,0,Transient,42.0,1.0,0.0,Check-Out,2016-04-28
Resort Hotel,0,183,2016,July,29,15,3,7,2,1,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient,194.5,1.0,1.0,Check-Out,2016-07-25
Resort Hotel,0,14,2016,March,11,7,1,3,1,0,0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,62.0,0,Transient,30.0,0.0,0.0,Check-Out,2016-03-11
Resort Hotel,0,4,2016,May,19,2,1,3,1,0,0,BB,,Corporate,Corporate,0,0,1,A,C,0,No Deposit,,62.0,0,Transient,42.0,0.0,0.0,Check-Out,2016-05-06
Resort Hotel,0,118,2015,July,27,1,4,10,2,0,0,BB,,Direct,Direct,0,0,0,E,E,3,No Deposit,,,0,Transient,80.0,1.0,1.0,Check-Out,2015-07-15
Resort Hotel,0,1,2016,September,39,22,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,2,A,A,0,No Deposit,,51.0,0,Transient,80.0,1.0,3.0,Check-Out,2016-09-23
Resort Hotel,0,32,2015,September,37,6,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,1,D,D,1,No Deposit,,,0,Transient,129.5,1.0,2.0,Check-Out,2015-09-12
Resort Hotel,0,137,2016,September,37,4,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,2,E,E,3,No Deposit,,,0,Transient,171.0,1.0,3.0,Check-Out,2016-09-09
Resort Hotel,0,0,2016,March,12,16,0,2,1,0,0,BB,,Complementary,Direct,0,0,0,A,E,1,No Deposit,,,0,Transient,0.0,0.0,0.0,Check-Out,2016-03-18
Resort Hotel,0,0,2017,June,23,5,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,47.0,0,Transient,75.0,0.0,0.0,Check-Out,2017-06-07
Resort Hotel,0,105,2015,December,53,29,0,3,2,0,0,HB,,Direct,Direct,0,0,1,E,E,0,No Deposit,,,0,Transient,70.15,0.0,2.0,Check-Out,2016-01-01
Resort Hotel,0,105,2015,December,53,29,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,1,E,E,0,No Deposit,,,0,Transient,169.48,1.0,2.0,Check-Out,2016-01-01
Resort Hotel,0,52,2016,March,13,25,1,2,2,0,0,BB,,Direct,Direct,0,0,3,E,E,0,No Deposit,250.0,,0,Transient,93.67,1.0,2.0,Check-Out,2016-03-28
Resort Hotel,0,81,2016,December,53,31,1,1,2,0,0,BB,,Direct,Direct,0,0,4,E,E,0,No Deposit,,,0,Transient,217.5,1.0,2.0,Check-Out,2017-01-02
Resort Hotel,0,89,2017,April,15,15,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,5,E,E,0,No Deposit,,,0,Transient,90.0,1.0,2.0,Check-Out,2017-04-17
Resort Hotel,0,1,2016,April,15,7,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,56.0,0.0,1.0,Check-Out,2016-04-08
Resort Hotel,1,33,2015,November,45,1,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,,94.0,0,Transient,25.0,0.0,0.0,No-Show,2015-11-01
Resort Hotel,0,5,2015,November,48,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,1,1,A,A,0,No Deposit,,94.0,0,Transient,25.0,0.0,0.0,Check-Out,2015-11-26
Resort Hotel,0,0,2015,December,52,22,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,1,2,A,A,0,No Deposit,,94.0,0,Transient,25.0,0.0,0.0,Check-Out,2015-12-23
Resort Hotel,0,7,2016,January,4,18,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,1,3,A,A,0,No Deposit,,94.0,0,Transient,27.0,0.0,0.0,Check-Out,2016-01-22
Resort Hotel,0,5,2016,April,15,5,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,1,4,A,D,0,No Deposit,,94.0,0,Transient,39.0,0.0,0.0,Check-Out,2016-04-07
Resort Hotel,0,78,2015,August,31,1,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,,,0,Transient,150.0,1.0,2.0,Check-Out,2015-08-03
Resort Hotel,0,110,2016,August,32,2,3,10,2,0,0,BB,PRT,Direct,Direct,0,0,1,E,F,1,No Deposit,,,0,Transient,196.0,1.0,3.0,Check-Out,2016-08-15
Resort Hotel,0,134,2017,August,31,1,2,10,2,0,0,BB,PRT,Direct,Direct,0,0,2,F,F,0,No Deposit,250.0,,0,Transient,223.5,1.0,4.0,Check-Out,2017-08-13
Resort Hotel,0,73,2017,July,29,21,2,6,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,181.0,,0,Transient,203.75,1.0,0.0,Check-Out,2017-07-29
Resort Hotel,0,9,2015,August,35,24,1,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,G,G,2,No Deposit,,,0,Transient,205.0,0.0,0.0,Check-Out,2015-08-28
Resort Hotel,1,92,2016,July,29,16,4,6,2,0,0,HB,PRT,Direct,Direct,0,1,1,E,E,0,No Deposit,,,0,Transient,195.0,0.0,0.0,Canceled,2016-06-15
Resort Hotel,0,1,2015,November,48,25,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,,120.0,0,Transient,44.0,1.0,0.0,Check-Out,2015-11-27
Resort Hotel,0,5,2016,February,9,23,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,1,No Deposit,,120.0,0,Transient,46.0,1.0,0.0,Check-Out,2016-02-25
Resort Hotel,0,0,2016,April,16,12,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,C,1,No Deposit,,120.0,0,Transient,62.0,1.0,0.0,Check-Out,2016-04-14
Resort Hotel,0,6,2016,January,4,20,0,1,1,0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,94.0,0,Transient,27.0,1.0,0.0,Check-Out,2016-01-21
Resort Hotel,0,4,2016,January,5,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,,94.0,0,Transient,33.0,1.0,0.0,Check-Out,2016-01-28
